design_id,player_id,repeats,games_per_repeat,total_games,num_battles,trait_aggressiveness,trait_risk_tolerance,trait_tempo,trait_bluffiness,trait_stubbornness,trait_domination_drive,trait_herding,trait_ev_adherence,trait_exploration,winrate_percent,wins
481,2,3,192,576,3,28,92,20,92,68,16,8,20,10,30.903,178
481,3,3,192,576,3,66,94,68,48,56,4,82,24,2,25.521,147
482,0,3,192,576,3,24,44,46,24,30,80,12,24,1,34.896,201
482,1,3,192,576,3,44,52,88,28,28,32,20,80,8,16.840,97
482,2,3,192,576,3,72,10,78,12,40,100,66,68,3,28.472,164
482,3,3,192,576,3,4,26,40,90,0,56,24,98,10,19.271,111
483,0,3,192,576,3,28,84,94,90,0,68,62,34,5,37.847,218
483,1,3,192,576,3,10,88,66,52,80,6,52,60,1,15.625,90
483,2,3,192,576,3,78,60,38,32,92,44,50,76,5,29.514,170
483,3,3,192,576,3,40,60,8,24,84,36,6,58,6,16.319,94
484,0,3,192,576,3,92,0,18,4,58,24,38,92,10,7.986,46
484,1,3,192,576,3,64,24,8,6,20,88,48,12,6,31.076,179
484,2,3,192,576,3,22,40,60,72,16,64,76,26,2,26.042,150
484,3,3,192,576,3,78,24,80,64,36,86,62,32,3,34.722,200
485,0,3,192,576,3,84,94,28,18,68,44,70,44,4,27.431,158
485,1,3,192,576,3,28,82,24,66,48,88,36,4,5,47.569,274
485,2,3,192,576,3,88,82,10,86,78,52,100,92,7,12.153,70
485,3,3,192,576,3,24,84,52,0,68,92,12,76,8,12.847,74
486,0,3,192,576,3,46,22,52,76,24,100,32,80,9,12.153,70
486,1,3,192,576,3,94,46,52,14,52,20,64,68,0,18.229,105
486,2,3,192,576,3,12,14,92,16,4,36,28,42,1,11.806,68
486,3,3,192,576,3,58,46,36,60,24,44,70,4,1,57.465,331
487,0,3,192,576,3,2,60,8,40,46,60,94,64,7,11.979,69
487,1,3,192,576,3,52,8,80,88,4,44,8,90,9,18.576,107
487,2,3,192,576,3,42,68,30,48,54,80,56,4,9,29.167,168
487,3,3,192,576,3,100,64,12,28,92,74,100,40,4,39.931,230
488,0,3,192,576,3,66,30,82,56,88,4,4,12,2,45.660,263
488,1,3,192,576,3,24,68,46,42,96,64,92,36,4,17.014,98
488,2,3,192,576,3,58,36,76,54,28,4,16,52,4,23.264,134
488,3,3,192,576,3,32,6,96,86,40,24,44,68,7,13.368,77
489,0,3,192,576,3,68,76,4,84,36,20,64,40,3,37.326,215
489,1,3,192,576,3,72,68,32,24,10,0,28,56,7,17.882,103
489,2,3,192,576,3,96,56,4,22,62,60,36,24,3,37.500,216
489,3,3,192,576,3,56,38,24,8,32,10,22,92,4,6.424,37
490,0,3,192,576,3,12,8,80,24,80,76,36,88,8,16.667,96
490,1,3,192,576,3,0,4,96,72,92,80,72,20,2,44.792,258
490,2,3,192,576,3,4,48,96,80,32,28,90,74,9,18.056,104
490,3,3,192,576,3,14,80,92,54,76,62,66,16,7,20.139,116
491,0,3,192,576,3,42,70,32,60,52,86,92,70,7,16.319,94
491,1,3,192,576,3,44,40,76,48,42,56,4,38,9,36.632,211
491,2,3,192,576,3,48,96,34,62,88,76,20,82,2,21.181,122
491,3,3,192,576,3,30,8,56,32,8,32,90,28,8,25.694,148
492,0,3,192,576,3,76,40,56,44,8,30,10,4,2,44.097,254
492,1,3,192,576,3,80,80,2,100,58,24,96,86,4,11.979,69
492,2,3,192,576,3,52,0,64,40,8,8,54,32,6,14.236,82
492,3,3,192,576,3,88,72,24,80,60,78,46,50,1,29.340,169
493,0,3,192,576,3,100,54,96,34,16,12,80,58,5,31.597,182
493,1,3,192,576,3,14,36,16,36,86,50,88,96,5,10.243,59
493,2,3,192,576,3,32,70,18,4,100,24,68,96,0,15.625,90
493,3,3,192,576,3,8,34,0,44,44,100,80,8,5,41.840,241
494,0,3,192,576,3,32,36,20,72,74,56,22,18,0,32.118,185
494,1,3,192,576,3,62,98,56,82,16,70,12,28,10,28.646,165
494,2,3,192,576,3,68,28,84,100,20,92,4,48,7,24.306,140
494,3,3,192,576,3,72,96,82,94,100,48,36,84,3,13.889,80
495,0,3,192,576,3,12,100,68,12,96,94,52,26,4,16.667,96
495,1,3,192,576,3,92,60,86,8,66,96,56,12,1,30.903,178
495,2,3,192,576,3,86,78,50,68,76,40,86,8,4,41.146,237
495,3,3,192,576,3,84,20,66,16,16,66,8,72,2,11.111,64
496,0,3,192,576,3,56,16,44,94,38,50,46,96,9,18.403,106
496,1,3,192,576,3,32,24,40,60,34,24,44,64,6,23.090,133
496,2,3,192,576,3,14,24,56,36,44,68,40,58,8,18.576,107
496,3,3,192,576,3,48,52,48,72,64,18,52,48,9,38.889,224
497,0,3,192,576,3,52,96,76,42,60,50,20,28,8,28.819,166
497,1,3,192,576,3,100,20,20,40,44,76,76,60,8,24.479,141
497,2,3,192,576,3,78,88,100,44,48,90,64,4,8,32.812,189
497,3,3,192,576,3,48,76,88,4,80,8,16,48,7,13.715,79
498,0,3,192,576,3,16,14,2,52,4,8,82,96,3,14.583,84
498,1,3,192,576,3,28,58,56,92,56,4,22,16,3,36.632,211
498,2,3,192,576,3,22,8,4,52,68,20,10,56,4,18.576,107
498,3,3,192,576,3,86,44,4,58,28,56,72,68,4,30.035,173
499,0,3,192,576,3,36,52,60,12,26,44,44,62,1,28.819,166
499,1,3,192,576,3,20,96,78,16,0,28,54,48,7,27.778,160
499,2,3,192,576,3,28,60,68,84,24,74,80,88,7,25.347,146
499,3,3,192,576,3,72,72,46,28,56,24,96,88,0,17.708,102
500,0,3,192,576,3,94,34,36,80,84,88,56,14,7,35.938,207
500,1,3,192,576,3,54,34,50,64,100,52,46,76,2,9.549,55
500,2,3,192,576,3,72,44,36,14,96,40,46,38,1,22.396,129
500,3,3,192,576,3,10,8,64,84,12,76,40,10,9,32.118,185
501,0,3,192,576,3,80,72,24,92,92,70,24,72,0,27.257,157
501,1,3,192,576,3,40,76,32,4,68,72,32,92,1,14.931,86
501,2,3,192,576,3,40,86,84,24,12,28,30,80,5,11.979,69
501,3,3,192,576,3,94,96,90,46,96,94,86,54,4,45.312,261
502,0,3,192,576,3,38,44,98,4,48,14,74,0,6,28.646,165
502,1,3,192,576,3,84,40,92,56,32,48,68,32,6,28.819,166
502,2,3,192,576,3,60,16,14,72,82,58,96,28,2,25.521,147
502,3,3,192,576,3,26,36,20,92,48,48,28,30,5,16.667,96
503,0,3,192,576,3,8,80,40,64,22,24,0,44,9,16.319,94
503,1,3,192,576,3,68,0,64,32,76,22,12,2,5,39.410,227
503,2,3,192,576,3,92,64,52,90,36,12,12,16,9,22.396,129
503,3,3,192,576,3,16,56,32,20,68,64,2,14,9,21.354,123
504,0,3,192,576,3,74,10,64,30,64,82,100,84,4,33.507,193
504,1,3,192,576,3,8,64,12,76,24,98,88,76,9,28.819,166
504,2,3,192,576,3,8,32,44,8,56,80,60,64,3,13.542,78
504,3,3,192,576,3,50,12,60,68,12,12,58,88,2,24.132,139
505,0,3,192,576,3,64,56,48,8,12,96,34,68,1,11.632,67
505,1,3,192,576,3,56,72,12,56,82,36,28,44,2,21.701,125
505,2,3,192,576,3,48,52,80,64,30,32,94,12,5,44.444,256
505,3,3,192,576,3,36,32,32,38,4,0,76,64,10,21.875,126
506,0,3,192,576,3,4,28,72,100,54,38,66,8,6,34.375,198
506,1,3,192,576,3,16,12,60,10,18,58,72,84,7,8.507,49
506,2,3,192,576,3,52,48,24,32,52,52,32,62,8,11.458,66
506,3,3,192,576,3,96,88,52,100,52,52,32,40,1,45.486,262
507,0,3,192,576,3,48,88,12,36,76,0,8,48,10,11.458,66
507,1,3,192,576,3,36,50,82,84,64,84,4,52,3,20.139,116
507,2,3,192,576,3,98,98,60,2,4,4,52,96,0,13.889,80
507,3,3,192,576,3,62,20,100,16,32,32,12,4,3,54.340,313
508,0,3,192,576,3,84,20,88,72,34,56,92,76,5,18.750,108
508,1,3,192,576,3,90,86,40,32,36,8,96,24,8,37.500,216
508,2,3,192,576,3,2,4,44,96,76,88,22,44,7,27.257,157
508,3,3,192,576,3,20,60,18,72,88,82,56,80,6,16.319,94
509,0,3,192,576,3,92,86,52,56,40,76,22,36,8,35.243,203
509,1,3,192,576,3,6,28,28,96,8,16,82,8,9,29.514,170
509,2,3,192,576,3,84,74,88,56,16,96,0,86,2,13.542,78
509,3,3,192,576,3,78,48,44,12,20,90,20,36,1,21.181,122
510,0,3,192,576,3,28,4,28,48,100,32,76,90,3,11.458,66
510,1,3,192,576,3,72,94,100,50,94,92,16,66,4,31.076,179
510,2,3,192,576,3,18,30,8,40,90,14,72,36,6,31.250,180
510,3,3,192,576,3,42,84,74,52,72,40,64,62,8,25.347,146
511,0,3,192,576,3,20,66,88,84,72,20,48,54,2,19.444,112
511,1,3,192,576,3,76,56,72,74,40,66,60,98,6,24.479,141
511,2,3,192,576,3,36,76,70,22,42,68,44,20,4,43.056,248
511,3,3,192,576,3,2,0,76,36,44,70,92,94,6,12.847,74
512,0,3,192,576,3,60,50,12,20,14,64,52,20,7,17.535,101
512,1,3,192,576,3,48,16,4,22,62,40,40,28,1,23.264,134
512,2,3,192,576,3,64,20,28,76,64,48,84,72,9,19.965,115
512,3,3,192,576,3,66,68,8,76,88,20,48,22,5,38.889,224
